titleType,primaryTitle,startYear,genres
tvEpisode,The Present,2017,Horror
tvEpisode,Nightmaere,2017,Horror
tvEpisode,Episode #1.2,2017,Horror
tvEpisode,Corridor,2017,Horror
movie,Boo Men,2017,Horror
movie,Once Upon a Time at Christmas,2017,Horror
movie,Demons,2017,Horror
tvMiniSeries,Murder by the Dozen,2017,Horror
movie,Another Evil Night,2017,Horror
movie,The Raking,2017,Horror
movie,Fear Level,2017,Horror
tvEpisode,Annie: Part 1,2017,Horror
tvEpisode,Skepticism,2017,Horror
movie,1983 Movie,2017,Horror
movie,Sexy Teenage Werewolf Rampage 4,2017,Horror
video,Yamada Goro no Kaidan: Samayou,2017,Horror
video,Fuuin eizou 31: Kanshi kamera,2017,Horror
video,Yamada Goro no Kaidan: Tatari,2017,Horror
video,Not Found 29,2017,Horror
video,Not Found 30,2017,Horror
video,Not Found 31,2017,Horror
video,Not Found 32,2017,Horror
video,Not Found 33,2017,Horror
movie,Slumber,2017,Horror
tvSeries,Zombie Killers,2017,Horror
movie,The Acid Sorcerer,2017,Horror
tvMiniSeries,Crypt TV - Get Out - Meeting Her Parents,2017,Horror
video,Yamada Goro no Kaidan: Reidou,2017,Horror
movie,Hellriser,2017,Horror
movie,Inside: A Chinese Horror Story,2017,Horror
movie,House of Evil,2017,Horror
tvEpisode,'Catch You on the Flip Side',2017,Horror
tvEpisode,You're Bugging Me,2017,Horror
tvEpisode,Episode #1.1,2017,Horror
tvEpisode,Seven Moons,2017,Horror
tvEpisode,Atrapados,2017,Horror
tvEpisode,Matched,2017,Horror
movie,Last Weekend,2017,Horror
movie,2016,2017,Horror
movie,The Devil and Father Amorth,2017,Horror
tvMovie,Bigfoot Horror Camp,2017,Horror
movie,Phantasmagoria,2017,Horror
movie,The Black Gloves,2017,Horror
tvEpisode,Your Turn,2017,Horror
movie,Sloan,2017,Horror
tvEpisode,A Different Version of the Brain Transplant Cliche,2017,Horror
tvEpisode,More Not So Mysterious Deaths,2017,Horror
movie,Transcontinental Killer,2017,Horror
movie,Sleep No More,2017,Horror
movie,Blood on Satan's Paw,2017,Horror
movie,Sacracide,2017,Horror
movie,Princess: Voices from Hell,2017,Horror
tvEpisode,Episode #1.69,2017,Horror
tvSeries,From Within,2017,Horror
tvEpisode,People Just Expect WTF Endings by Now,2017,Horror
tvEpisode,Horror Movie Ten,2017,Horror
movie,Vampire Clay,2017,Horror
tvEpisode,The Zombie Kid,2017,Horror
tvEpisode,Zombie and the Tramp,2017,Horror
video,Yamada Goro no Kaidan: Jigoku nozoki,2017,Horror
video,Yamada Goro no Kaidan: Mushi no shirase,2017,Horror
movie,Mary: The Untold Story,2017,Horror
movie,The Doll Master,2017,Horror
movie,Amityville Clownhouse,2017,Horror
movie,The Inhabitant,2017,Horror
movie,The Faith Community,2017,Horror
tvSeries,Kentucky paranormal incidents,2017,Horror
movie,13 Terrors: An Omnibus Horror Film,2017,Horror
tvMiniSeries,Gehraiyaan,2017,Horror
tvEpisode,Ira,2017,Horror
tvEpisode,Horror Movie Nine,2017,Horror
tvEpisode,Pilot,2017,Horror
movie,Guerrilla Blood,2017,Horror
tvEpisode,Episode #1.6,2017,Horror
tvEpisode,Episode #1.4,2017,Horror
movie,Keluarga Tak Kasat Mata,2017,Horror
tvEpisode,Horror Movie 4,2017,Horror
movie,Paranoia Films 2: Press Play,2017,Horror
movie,Yin Bat Htae Ka Dar,2017,Horror
movie,Inferno,2017,Horror
tvEpisode,Application,2017,Horror
tvEpisode,Temptation,2017,Horror
movie,The Getaway,2017,Horror
tvEpisode,Execution Part 1,2017,Horror
movie,Children of the Fall: Director's Cut,2017,Horror
tvEpisode,Dusk To Dawn,2017,Horror
tvEpisode,Episode dated 22 October 2017,2017,Horror
tvEpisode,New York Horror: Rebooted,2017,Horror
movie,Attack of the Adult Babies,2017,Horror
tvEpisode,Malvolia's Thanksgiving,2017,Horror
movie,"Your Flesh, Your Curse",2017,Horror
tvEpisode,Monster of Golden Gate,2017,Horror
tvSeries,The Mephisto Box,2017,Horror
video,Not Found: Staff's Best Selection Part 3,2017,Horror
video,Not Found 34,2017,Horror
tvEpisode,Lujuria,2017,Horror
tvEpisode,The Actor Didn't Show Up So I Did My Best,2017,Horror
tvEpisode,Someone Has to Get Pregnant,2017,Horror
movie,Black Magic,2017,Horror
tvEpisode,Execution Part 2,2017,Horror
movie,Evil online: Il male in diretta,2017,Horror
movie,Sacrilege,2017,Horror
movie,Karpenter,2017,Horror
tvEpisode,Episode #1.53,2017,Horror
tvEpisode,Episode #1.54,2017,Horror
tvEpisode,Episode #1.55,2017,Horror
tvEpisode,Episode #1.44,2017,Horror
tvSeries,Bitesized Nightmares,2017,Horror
video,I Dared You! Truth or Dare Part 5,2017,Horror
tvEpisode,Episode #1.45,2017,Horror
tvEpisode,Episode #1.46,2017,Horror
movie,Ishq Ke Rang,2017,Horror
tvEpisode,The Curse of the Pendle Witches - Part 1,2017,Horror
tvEpisode,The Curse of the Pendle Witches - Part 2,2017,Horror
tvEpisode,Shadow Menace Haunting Morley Market - Part 1,2017,Horror
movie,3Girls,2017,Horror
movie,Devils Ink,2017,Horror
tvEpisode,Episode #1.51,2017,Horror
tvEpisode,Episode #1.52,2017,Horror
tvEpisode,Twisted Terror Convention,2017,Horror
videoGame,Emily Wants to Play Too,2017,Horror
movie,The Vampire King,2017,Horror
movie,Insert Emoji,2017,Horror
tvSeries,The Corpsepaint Show,2017,Horror
movie,Nasca Yuukai,2017,Horror
tvEpisode,FX Midseason 2017,2017,Horror
tvEpisode,Legion,2017,Horror
tvMiniSeries,La Toile du Veilleur,2017,Horror
movie,The last day alive (web serie),2017,Horror
tvMovie,Bluebeard's very own TOP 5: Islands of Death,2017,Horror
tvEpisode,Preparation,2017,Horror
movie,Hell Week - Hellcoming,2017,Horror
movie,Torment of Angels,2017,Horror
tvMiniSeries,Project Sunset,2017,Horror
tvEpisode,Halloween Spooktacular: Hair Glitter Tutorial,2017,Horror
tvEpisode,3:33,2017,Horror
tvEpisode,The NO Hotline,2017,Horror
tvEpisode,Muscle,2017,Horror
tvEpisode,Start,2017,Horror
tvEpisode,Pause,2017,Horror
tvEpisode,Reset,2017,Horror
video,Cult of the Psycho Sisters,2017,Horror
movie,The Binman Collection Day,2017,Horror
tvEpisode,Season of the Witch,2017,Horror
movie,Innocent Curse,2017,Horror
movie,Crystal Eyes,2017,Horror
movie,Forsaken Salem,2017,Horror
movie,Gimbago the Dark Knight,2017,Horror
tvSeries,Bhootoorey,2017,Horror
movie,Office #thebrightesthorrorfilm,2017,Horror
tvEpisode,What You Need,2017,Horror
movie,The Basement,2017,Horror
movie,60 Seconds to Die,2017,Horror
videoGame,"Remember, Remember",2017,Horror
movie,Corpse Prison: Part One,2017,Horror
movie,Dark House,2017,Horror
tvEpisode,Accidental Roommate Sex,2017,Horror
movie,Corpse Prison: Part Two,2017,Horror
tvEpisode,A Clever Title That Plays on the Word Seaman,2017,Horror
tvEpisode,Episode #1.47,2017,Horror
tvEpisode,Episode #1.48,2017,Horror
tvEpisode,Episode #1.49,2017,Horror
tvEpisode,Episode #1.50,2017,Horror
videoGame,Midnight Scenes: The Highway,2017,Horror
videoGame,Flashbacks,2017,Horror
movie,Daddy's Little Girl,2017,Horror
movie,The Plan,2017,Horror
tvEpisode,Man Seeking Woman,2017,Horror
tvEpisode,Taboo,2017,Horror
tvEpisode,Fox Midseason 2017,2017,Horror
movie,Possession Project X,2017,Horror
movie,Cult of the Shadow People,2017,Horror
videoGame,Z. Year One,2017,Horror
tvMiniSeries,Chambers,2017,Horror
tvMiniSeries,Black Death: The Series,2017,Horror
tvEpisode,'Keepers of the Twilight',2017,Horror
tvEpisode,Halloween III: Season of the Witch (1982) - Review,2017,Horror
tvEpisode,Psychic,2017,Horror
tvMiniSeries,Harrow,2017,Horror
video,DV4: Electric Nightmares,2017,Horror
movie,Joel D.Wynkoop's the Wynkoop Tales,2017,Horror
tvEpisode,Halloween 4: The Return of Michael Myers (1988) - Review,2017,Horror
tvEpisode,Halloween 5 (1989) - Review,2017,Horror
tvEpisode,Bathtub,2017,Horror
tvEpisode,Lovely Claudia,2017,Horror
tvEpisode,The Pregnant Lady,2017,Horror
tvEpisode,Nagma-E-Tanhai,2017,Horror
movie,American Guinea Pig: Sacrifice,2017,Horror
movie,In the Shadows of Sugar Hill,2017,Horror
movie,Do You See Me,2017,Horror
tvMiniSeries,Dusk of the Dead,2017,Horror
tvEpisode,Beach girls and the monster,2017,Horror
movie,Pass It On,2017,Horror
movie,9 Hilton House,2017,Horror
tvEpisode,Legend of Boggy Creek,2017,Horror
tvEpisode,Creature from the haunted sea,2017,Horror
tvEpisode,Halloween SpookTacular Season 2 Trailer,2017,Horror
tvEpisode,Dr Jekyll and Mr Hyde,2017,Horror
tvEpisode,It's Cold Son,2017,Horror
movie,Collision,2017,Horror
movie,Starling,2017,Horror
movie,The Tunche,2017,Horror
tvEpisode,A United Kingdom,2017,Horror
tvEpisode,Feud,2017,Horror
tvEpisode,Vanishing Hitchhiker,2017,Horror
tvEpisode,Ice Bath,2017,Horror
tvEpisode,Episode #1.56,2017,Horror
movie,Terrified,2017,Horror
tvEpisode,Halloween 5: The Revenge Of Michael Myers,2017,Horror
movie,ShiversTV: the Supernatural,2017,Horror
tvEpisode,The Tree,2017,Horror
movie,Prankz,2017,Horror
tvEpisode,D.O.A.,2017,Horror
movie,The Trees That Bled,2017,Horror
movie,Collision,2017,Horror
movie,The Plague 2: Biohazard Blood,2017,Horror
movie,Mue Prab Samphawesi,2017,Horror
tvEpisode,Episode 2&3,2017,Horror
tvEpisode,Halloween II,2017,Horror
tvEpisode,Logoda's Heads,2017,Horror
tvEpisode,Indomitable the Magnificent,2017,Horror
tvEpisode,The Crystal Egg,2017,Horror
tvEpisode,Mukwonago,2017,Horror
tvEpisode,The Godmother,2017,Horror
movie,Lost Aloud,2017,Horror
tvMiniSeries,Metropolitan Legends,2017,Horror
movie,Fearsville 2,2017,Horror
movie,Paranoia Tapes,2017,Horror
tvEpisode,The Morgue,2017,Horror
tvMiniSeries,The Poisoning,2017,Horror
tvEpisode,House III: The Horror Show,2017,Horror
tvSeries,Demonic Photoshop,2017,Horror
movie,Hôsô kinshi,2017,Horror
movie,10/31,2017,Horror
tvEpisode,Hook,2017,Horror
tvEpisode,Bloody Mary,2017,Horror
tvEpisode,Umbrella Must Be Stopped,2017,Horror
movie,Project 6,2017,Horror
tvEpisode,Fargo S3,2017,Horror
tvEpisode,Into the asylum,2017,Horror
tvEpisode,Halloween III: Season of The Witch,2017,Horror
tvEpisode,Unexplained Phenomena,2017,Horror
tvEpisode,Let Us In,2017,Horror
movie,Meat Butcher Baby 2,2017,Horror
tvEpisode,'Dept. 96',2017,Horror
tvEpisode,Night of the Demon (1957) (Curse of the Demon) - Review,2017,Horror
tvEpisode,Demon Knight (1995) - Review,2017,Horror
movie,Red Capsule,2017,Horror
movie,House on the Hill,2017,Horror
tvMiniSeries,Thrift Shop of Horror,2017,Horror
tvEpisode,The Screaming Skull,2017,Horror
tvEpisode,House IV,2017,Horror
movie,The Five Nights at Freddy's Movie,2017,Horror
tvEpisode,7th Grade Camping Trip,2017,Horror
tvEpisode,When the Lights Go Out,2017,Horror
tvEpisode,Episode #1.57,2017,Horror
movie,Coco,2017,Horror
movie,"Horror, Madness & Mayhem Vol 1 Snuff Party",2017,Horror
movie,Phantom of the Opera at the London Coliseum,2017,Horror
tvMiniSeries,The Presage,2017,Horror
tvEpisode,Existe Amor nas Trevas - Dia dos Namorados & Orgulho LGBT,2017,Horror
tvSeries,Halloween Reflections,2017,Horror
tvEpisode,Little Red Riding Zombie,2017,Horror
tvEpisode,Sab Paranormal Hai,2017,Horror
tvSeries,Dare,2017,Horror
movie,Monster Pool: Seven Deadly Sins,2017,Horror
tvEpisode,What Time Catches Up,2017,Horror
movie,Xpiation,2017,Horror
tvEpisode,Showing 'em Round,2017,Horror
movie,42 - 66 Le origini del male,2017,Horror
tvEpisode,Their Experiments,2017,Horror
movie,9.13 the Returning,2017,Horror
movie,Apocalyptic Horror,2017,Horror
tvEpisode,When the Sun Rises,2017,Horror
tvEpisode,Sex Shaadi MMS,2017,Horror
tvEpisode,Bikini Special,2017,Horror
tvEpisode,Sex Can Kill!,2017,Horror
tvEpisode,Slutagini@MMS,2017,Horror
tvEpisode,Sex Lies Aur CD,2017,Horror
tvEpisode,My First Day at Middle School,2017,Horror
movie,Lucifer,2017,Horror
tvEpisode,Episode #3.81,2017,Horror
tvSeries,What Goes Around/All Around the Studio,2017,Horror
tvEpisode,The Mirror,2017,Horror
movie,Demon Mind,2017,Horror
movie,Torment,2017,Horror
movie,Black Market,2017,Horror
tvEpisode,Alien: Covenant,2017,Horror
tvEpisode,Snatched,2017,Horror
tvEpisode,Is That You?,2017,Horror
tvEpisode,Evil Doll and Witchcraft Gone Wrong,2017,Horror
movie,Enmity,2017,Horror
video,Yamada Goro no Kaidan: Yuukaina nakamatachi,2017,Horror
movie,Sleep Eaters,2017,Horror
tvEpisode,My New 5th Grade Teacher,2017,Horror
tvEpisode,Sweet Cheeks,2017,Horror
tvEpisode,Two Faces,2017,Horror
tvEpisode,They Come in 3s,2017,Horror
tvEpisode,The Hunger,2017,Horror
tvEpisode,Trouble-Chaser,2017,Horror
tvEpisode,A Misfortune in Pearls,2017,Horror
tvEpisode,All That Glitters,2017,Horror
movie,Rakshasi,2017,Horror
tvMovie,The Barn,2017,Horror
movie,The Painting,2017,Horror
movie,Halloween: The Curse of Haddonfield,2017,Horror
movie,The Victorian Hauntings,2017,Horror
movie,The Door,2017,Horror
tvEpisode,Two Faces Part 2,2017,Horror
tvEpisode,Rewind,2017,Horror
tvEpisode,Day One,2017,Horror
tvSeries,Ghost Dimension: Unseen and Unedited,2017,Horror
movie,Main Street Meats,2017,Horror
tvEpisode,They Will Pay,2017,Horror
tvEpisode,Your Grave,2017,Horror
tvEpisode,The Truth,2017,Horror
tvEpisode,Jessops Old Mill and Auction House - Unseen Paranormal Investigation Footage,2017,Horror
tvSeries,Spring Oppression Shorts,2017,Horror
video,Beyond Terror: Lucio Fulci,2017,Horror
tvMovie,Aj Jonmodin Tomar,2017,Horror
tvEpisode,Leeds Museum - Unseen Paranormal Investigation Footage,2017,Horror
tvEpisode,The Village Farm and Museum - Unseen Paranormal Investigation Footage,2017,Horror
tvEpisode,The Lord Eldon - Unseen Paranormal Investigation Footage,2017,Horror
tvEpisode,Bolton Sea Cadets - Unseen Paranormal Investigation Footage,2017,Horror
tvMovie,Drive-in Splatter House,2017,Horror
videoGame,Shiin,2017,Horror
tvEpisode,The Nightmare Begins,2017,Horror
tvEpisode,Northwich Plaza - Unseen Paranormal Investigation Footage,2017,Horror
tvEpisode,City of Caves - Unseen Paranormal Investigation Footage,2017,Horror
videoGame,Granny,2017,Horror
tvEpisode,30 East Drive - Unseen Paranormal Investigation Footage,2017,Horror
tvEpisode,Gotts Park Mansion - Unseen Paranormal Investigation Footage,2017,Horror
tvEpisode,The Stantun Hive of Coldshire,2017,Horror
tvEpisode,The Guardian Evelyn Seer,2017,Horror
tvEpisode,Tree Baby,2017,Horror
tvEpisode,The Blindspot,2017,Horror
tvEpisode,House II: The Second Story,2017,Horror
videoGame,Shinyomawari,2017,Horror
movie,Nefrin,2017,Horror
tvEpisode,O Homem da Meia-Noite,2017,Horror
tvEpisode,Baby Monitor,2017,Horror
tvEpisode,"Knock, Knock",2017,Horror
tvEpisode,The Old Glen - Unseen Paranormal Investigation Footage,2017,Horror
video,Killer Video,2017,Horror
tvEpisode,Frankenstein Live,2017,Horror
movie,My School 9: The Reunion,2017,Horror
videoGame,Dying: Reborn,2017,Horror
movie,Not All Men,2017,Horror
movie,Bloody Drama,2017,Horror
tvEpisode,The Broadcast,2017,Horror
tvEpisode,The Patients,2017,Horror
tvEpisode,Operation Kickstand,2017,Horror
tvEpisode,Three Little White Cannibals,2017,Horror
tvEpisode,Easy Money,2017,Horror
tvEpisode,One Man's Poison,2017,Horror
tvEpisode,Girls Night Out,2017,Horror
videoGame,Welcome to Hanwell,2017,Horror
tvEpisode,Halloween H20,2017,Horror
movie,Rokuroku: The Promise of the Witch,2017,Horror
movie,Framed,2017,Horror
movie,Haunted Dormitory - Marionette Teacher,2017,Horror
tvEpisode,5 Dicas Infalíveis para Afastar o Medo de Fantasmas,2017,Horror
tvSeries,Don't Turn Around,2017,Horror
tvEpisode,House,2017,Horror
tvEpisode,Sisyphus,2017,Horror
videoGame,The Letter,2017,Horror
tvEpisode,The Creepy School Bus,2017,Horror
tvEpisode,Entry 27,2017,Horror
movie,The Carrier,2017,Horror
tvEpisode,IT (2017) - Movie Review,2017,Horror
movie,No Sleep: Fragments of Horror,2017,Horror
movie,Discarnate,2017,Horror
movie,Moon Creek Cemetery,2017,Horror
movie,Cottage No. 212,2017,Horror
movie,Eaters of the Dead,2017,Horror
movie,Spirit of the Glass 2: The Hunted,2017,Horror
tvEpisode,The Valley Below,2017,Horror
tvEpisode,The Tower,2017,Horror
tvEpisode,Halloween: The Curse of Michael Myers,2017,Horror
tvEpisode,Episode #1.7,2017,Horror
tvEpisode,Braindead aka Dead Alive! (1992) - Review,2017,Horror
tvEpisode,Alien and UFO sightings in the woods!,2017,Horror
tvEpisode,Halloween 4: The Return of Michael Myers,2017,Horror
tvEpisode,Hell to Earth,2017,Horror
tvEpisode,The appointment,2017,Horror
tvEpisode,Monster Madness,2017,Horror
movie,Night Howl,2017,Horror
tvEpisode,Fossils,2017,Horror
tvSeries,Horrormail Tales,2017,Horror
movie,The Cropsey Incident,2017,Horror
tvEpisode,Annie: Part 2,2017,Horror
tvEpisode,The Reckoning,2017,Horror
tvEpisode,Garage Sale,2017,Horror
videoGame,The Exorcist: Legion VR,2017,Horror
movie,Mantram,2017,Horror
tvSeries,Cartoon,2017,Horror
tvMiniSeries,The Awakening: Tales of the Zombie Apocalypse,2017,Horror
movie,Derelicts,2017,Horror
tvEpisode,The Truth Behind It All,2017,Horror
video,Honto Ni Atta! Noroi No Video 72,2017,Horror
video,Honto Ni Atta! Noroi No Video 73,2017,Horror
movie,Viagem sem volta,2017,Horror
movie,Circus of Death,2017,Horror
tvEpisode,Into the Woods,2017,Horror
movie,When the Devil Comes,2017,Horror
movie,Unnuyayuk,2017,Horror
tvEpisode,Episode #1.8,2017,Horror
tvEpisode,Episode #1.9,2017,Horror
movie,TerrorTales,2017,Horror
tvEpisode,Video Camera,2017,Horror
tvEpisode,Daging,2017,Horror
tvEpisode,Selipar,2017,Horror
tvEpisode,Kuku,2017,Horror
tvEpisode,Jam,2017,Horror
video,Honto Ni Atta! Noroi No Video 71,2017,Horror
tvEpisode,The Creepy School Bus Returns,2017,Horror
movie,Revenge is Best Served,2017,Horror
movie,Gekijouban Shishuugoku: Ki no hen,2017,Horror
videoGame,The Hanged Man,2017,Horror
tvMiniSeries,Ghost High School,2017,Horror
movie,Texas Terror Tales,2017,Horror
tvEpisode,Episode #1.7,2017,Horror
tvEpisode,Episode #1.8,2017,Horror
movie,Exhume,2017,Horror
tvEpisode,Episode #1.11,2017,Horror
tvEpisode,Episode #1.12,2017,Horror
tvEpisode,Episode #1.13,2017,Horror
tvEpisode,Episode #1.17,2017,Horror
tvEpisode,Episode #1.18,2017,Horror
movie,Punk's Undead,2017,Horror
tvSeries,Girls Hostel,2017,Horror
tvSeries,Watch the Pretty Girls Suffer,2017,Horror
tvEpisode,Femme Fatales,2017,Horror
movie,Feast of horror and juju 2,2017,Horror
tvSeries,Adbhuture,2017,Horror
tvEpisode,Episode #1.5,2017,Horror
tvEpisode,Episode #1.6,2017,Horror
tvEpisode,Episode #1.7,2017,Horror
tvEpisode,Episode #1.8,2017,Horror
tvEpisode,Inner Demons,2017,Horror
tvEpisode,Surprise!,2017,Horror
tvEpisode,Apocalypse,2017,Horror
tvEpisode,Snatcher,2017,Horror
tvEpisode,Killer Creatures,2017,Horror
tvEpisode,Once Upon a Time,2017,Horror
tvEpisode,Killer Clowns,2017,Horror
movie,The Harvesters,2017,Horror
tvEpisode,Episode #1.19,2017,Horror
tvEpisode,Episode #1.20,2017,Horror
tvEpisode,Secret Skeletons,2017,Horror
tvEpisode,Deep Dark Secrets,2017,Horror
tvEpisode,Dare to Wish,2017,Horror
tvEpisode,Beware,2017,Horror
tvEpisode,Dead or Alive,2017,Horror
tvEpisode,Starved,2017,Horror
tvMiniSeries,Dark By Night,2017,Horror
movie,Bruja,2017,Horror
tvEpisode,Part 9,2017,Horror
movie,Tales for the Campfire 2,2017,Horror
movie,Ouija: The Awakening of Evil,2017,Horror
movie,The Portal,2017,Horror
movie,Love Scars,2017,Horror
movie,She Was So Pretty: Be Good for Goodness Sake,2017,Horror
tvMiniSeries,Locked,2017,Horror
tvSeries,Locked,2017,Horror
movie,Au beau milieu des bois 3,2017,Horror
movie,Insect,2017,Horror
tvEpisode,The Visiting,2017,Horror
tvEpisode,The Disappearance of Ashley,2017,Horror
tvEpisode,The Smiling Man,2017,Horror
tvEpisode,Supernatural Radio,2017,Horror
movie,Sheitaan,2017,Horror
videoGame,Morph Girl,2017,Horror
tvEpisode,The Eye of Ra,2017,Horror
tvEpisode,The Rake,2017,Horror
movie,Tales from the Vault,2017,Horror
videoGame,Home Sweet Home,2017,Horror
tvEpisode,The Doll Cemetery,2017,Horror
tvEpisode,The Cube,2017,Horror
tvEpisode,The Harmonizers,2018,Horror
tvEpisode,Tap Tap,2018,Horror
movie,A Little Long in the Tooth,2018,Horror
movie,Identity,2018,Horror
tvEpisode,Ea Incipit,2018,Horror
tvEpisode,Invitatio,2018,Horror
movie,Yami Douga 20,2018,Horror
movie,The People of Featherhead,2018,Horror
tvEpisode,The Reluctant Shepherd,2018,Horror
movie,Odissea della Morte,2018,Horror
tvEpisode,End of the Road,2018,Horror
movie,An American Ghost Tail,2018,Horror
video,Alien Psychosis,2018,Horror
tvEpisode,Inquisito,2018,Horror
tvEpisode,Omnis Consecrat Desperum,2018,Horror
tvEpisode,Nihil Sine Deo,2018,Horror
movie,Otlum,2018,Horror
movie,Semiconductor,2018,Horror
tvEpisode,The Piano Sound,2018,Horror
movie,Alien Swamp Beast,2018,Horror
movie,Sanitarium,2018,Horror
tvEpisode,The Death of God,2018,Horror
tvEpisode,Happy Meal Horror,2018,Horror
tvEpisode,Left Behind,2018,Horror
tvEpisode,The Whistle Man,2018,Horror
movie,The Presence,2018,Horror
tvEpisode,Episode #1.9,2018,Horror
tvEpisode,Episode #1.11,2018,Horror
tvEpisode,Episode #1.12,2018,Horror
tvEpisode,Episode #1.13,2018,Horror
tvEpisode,Episode #1.14,2018,Horror
tvEpisode,Episode #1.15,2018,Horror
tvEpisode,Episode #2.4,2018,Horror
tvEpisode,Episode #2.5,2018,Horror
tvEpisode,Episode #2.9,2018,Horror
tvEpisode,Episode #2.10,2018,Horror
tvEpisode,Episode #2.11,2018,Horror
tvEpisode,Episode #2.12,2018,Horror
tvEpisode,Episode #2.13,2018,Horror
videoGame,Oakwood,2018,Horror
movie,Against the Devil,2018,Horror
tvEpisode,Episode #2.23,2018,Horror
tvEpisode,Episode #2.24,2018,Horror
tvEpisode,Episode #2.22,2018,Horror
movie,Malevolence 3: Killer,2018,Horror
tvEpisode,Episode #2.1,2018,Horror
tvEpisode,Episode #2.2,2018,Horror
tvEpisode,Episode #2.3,2018,Horror
movie,Akkadem Jarigindi,2018,Horror
tvEpisode,Mr. Leadfeet,2018,Horror
tvEpisode,TURN AROUND,2018,Horror
tvEpisode,Beyond the Bathroom,2018,Horror
tvEpisode,The Thicket,2018,Horror
tvMovie,Mon pire cauchemar,2018,Horror
tvMovie,Macabre TV: Vol. 2,2018,Horror
tvSeries,Beyond the Darkness,2018,Horror
movie,Spiritus,2018,Horror
movie,Killer Unicorn,2018,Horror
movie,Betsy,2018,Horror
movie,Mala Nova El Tesoro De La Montaña Maldita,2018,Horror
tvMovie,Honto ni atta kowai hanashi: natsu no tokubetsu hen 2018,2018,Horror
video,The Hornet's Disciple and the Scars She Left,2018,Horror
movie,Bugs: A Trilogy,2018,Horror
movie,The Shape Lives: 40 Years of Halloween,2018,Horror
tvEpisode,Episode #2.20,2018,Horror
tvEpisode,Episode #2.21,2018,Horror
tvMovie,À la recherche du plus grand fan d'horreur,2018,Horror
movie,The House on Cold Hill,2018,Horror
tvEpisode,Episode #2.33,2018,Horror
video,Bunker of Blood: Chapter 6: Zombie Lust: Night Flesh,2018,Horror
tvSeries,Nishir Daak,2018,Horror
tvMiniSeries,The White Vault: Artifact,2018,Horror
tvEpisode,Up All Night (To Get Spooky),2018,Horror
tvEpisode,Terrible Trinkets,2018,Horror
tvEpisode,War Is Hell,2018,Horror
tvEpisode,Inanimates,2018,Horror
tvEpisode,Zombies & Psychos,2018,Horror
tvEpisode,Episode #2.17,2018,Horror
tvEpisode,Episode #2.18,2018,Horror
tvEpisode,Episode #2.19,2018,Horror
tvEpisode,SCPMTFA1CL_266376-2,2018,Horror
tvEpisode,01,2018,Horror
tvSeries,STAB the SERIES,2018,Horror
tvEpisode,The Hotel Barclay #1,2018,Horror
tvEpisode,The Hotel Barclay #2,2018,Horror
tvEpisode,Deadly Nights,2018,Horror
tvEpisode,Get Out,2018,Horror
tvEpisode,Dead Girl Walking,2018,Horror
movie,Skeletons in the Closet,2018,Horror
tvEpisode,Episode #2.32,2018,Horror
tvEpisode,Episode #2.34,2018,Horror
tvEpisode,Episode #2.31,2018,Horror
tvEpisode,SCPMTFA1CL_266356,2018,Horror
tvEpisode,SCPMTFA1CL_266357,2018,Horror
tvEpisode,Log #6-A,2018,Horror
tvEpisode,SCPMTFA1CL_266376,2018,Horror
movie,Let's Not Meet,2018,Horror
movie,Grey Zone,2018,Horror
movie,Headshots,2018,Horror
movie,The Underlords,2018,Horror
tvSeries,Cuentos de la noche,2018,Horror
tvEpisode,The Haunted,2018,Horror
tvEpisode,Dazed and Confused,2018,Horror
tvEpisode,Petrified Pairs,2018,Horror
tvSeries,Aatma Bandhana,2018,Horror
tvEpisode,Syd Found and Lost #69,2018,Horror
movie,The Exorcist Nurse,2018,Horror
tvEpisode,Weston,2018,Horror
tvEpisode,Poltergeist 3,2018,Horror
movie,Jolted 2,2018,Horror
movie,Door Knob,2018,Horror
movie,Menagerie,2018,Horror
tvEpisode,Survival of the Fittest,2018,Horror
movie,Paranoia Tapes 4: Kennel House,2018,Horror
tvEpisode,Psychos,2018,Horror
tvEpisode,Demons,2018,Horror
tvMovie,Walouija Board,2018,Horror
tvEpisode,Episode #1.1,2018,Horror
tvSeries,Social Girl,2018,Horror
movie,Fears,2018,Horror
tvEpisode,Entry 001,2018,Horror
tvEpisode,Entry 002,2018,Horror
tvEpisode,Entry 003,2018,Horror
tvEpisode,Entry 004,2018,Horror
movie,Villa Berdarah,2018,Horror
movie,Baby Occult: Baby Tumbal Baby Die,2018,Horror
movie,The Litch,2018,Horror
movie,Truth or Double Dare (TODD),2018,Horror
movie,Monster Pool: Chapter Four,2018,Horror
tvEpisode,Episode #1.3,2018,Horror
tvEpisode,Episode #1.5,2018,Horror
tvEpisode,Episode #1.6,2018,Horror
tvEpisode,70's Dolls,2018,Horror
tvEpisode,Troma Entertainment,2018,Horror
tvEpisode,My Top 20 Favorite Horror Movies (2018 version),2018,Horror
tvEpisode,Titles with Evil,2018,Horror
tvEpisode,Episode #1.7,2018,Horror
tvEpisode,Episode #1.8,2018,Horror
tvEpisode,Episode #1.9,2018,Horror
tvEpisode,Episode #1.10,2018,Horror
movie,The Dark,2018,Horror
tvEpisode,Tainted Love,2018,Horror
movie,Gods of Perdition,2018,Horror
movie,A Bad Place,2018,Horror
tvEpisode,One Big Trap,2018,Horror
tvEpisode,Time Will Tell,2018,Horror
